Timestamp,NorthSupply,NorthUsage,CenterSupply,CenterUsage,SouthSupply,SouthUsage,EastSupply,EastUsage
2017-08-17 20:10:00,1194.4,1361.6,925.2,890.4,1264.0,1087.8,6.8,50.7
2017-08-17 21:10:00,1186.4,1319.9,868.6,859.8,1263.4,1095.8,7.0,49.9
2017-08-17 22:10:00,1158.2,1254.5,862.7,839.0,1178.5,1065.2,7.0,47.7
2017-08-17 23:10:00,1175.4,1219.2,818.6,838.3,1172.7,1067.9,5.4,46.7
2017-08-18 00:10:00,1116.5,1141.6,746.6,811.6,1155.9,1027.0,5.4,44.1
2017-08-18 01:10:00,1103.6,1063.8,671.1,783.9,1102.9,993.9,5.4,41.6
2017-08-18 02:10:00,1042.5,1029.7,630.6,755.3,1103.1,956.9,5.4,39.9
2017-08-18 03:10:00,980.5,981.1,625.9,742.7,1073.2,922.9,5.4,38.3
2017-08-18 04:10:00,913.1,945.9,614.6,716.5,1068.6,902.1,5.4,37.2
2017-08-18 05:10:00,872.6,926.5,616.3,703.7,1060.4,889.1,5.4,35.4
2017-08-18 06:10:00,853.2,923.4,613.7,688.3,1053.5,877.9,5.4,36.2
2017-08-18 07:10:00,883.9,969.1,638.0,705.5,1077.2,893.3,5.4,36.7
2017-08-18 08:10:00,946.0,1104.9,791.9,790.4,1171.4,979.2,5.2,40.1
2017-08-18 09:10:00,1149.4,1315.8,873.0,888.6,1326.7,1103.7,5.4,46.3
2017-08-18 10:10:00,1166.9,1376.1,909.8,885.4,1343.3,1116.3,5.4,47.6
2017-08-18 11:10:00,1189.3,1434.4,989.4,911.9,1363.7,1156.1,9.9,49.9
2017-08-18 12:10:00,1188.4,1416.2,878.2,850.4,1355.5,1111.1,5.4,49.8
2017-08-18 13:10:00,1213.4,1455.3,1032.1,910.5,1328.8,1164.1,7.8,52.3
2017-08-18 14:10:00,1216.1,1458.0,1056.9,925.3,1327.0,1175.9,10.3,51.0
2017-08-18 15:10:00,1213.5,1438.3,1018.5,912.2,1311.2,1152.3,10.2,50.5
2017-08-18 16:10:00,1216.2,1421.8,986.0,909.5,1298.2,1131.1,10.1,48.1
2017-08-18 17:10:00,1200.0,1364.2,901.0,861.9,1257.3,1090.6,6.5,48.3
2017-08-18 18:10:00,1191.7,1341.4,893.5,858.1,1219.0,1062.7,6.3,48.3
2017-08-18 19:10:00,1192.0,1356.5,951.0,882.1,1230.8,1090.9,6.7,51.1
2017-08-18 20:10:00,1196.4,1330.8,902.6,865.8,1243.3,1100.4,6.7,52.0
2017-08-18 21:10:00,1193.2,1291.4,895.3,842.8,1174.3,1083.9,6.2,50.9
2017-08-18 22:10:00,1183.1,1248.3,885.6,821.8,1121.0,1073.6,5.3,51.3
2017-08-18 23:10:00,1134.1,1211.8,913.1,835.7,1102.3,1058.4,5.3,49.0
2017-08-19 00:10:00,1048.3,1121.5,840.3,795.0,1097.3,1029.0,5.3,45.6
2017-08-19 01:10:00,1011.4,1061.2,754.5,778.5,1099.2,987.4,5.3,43.2
2017-08-19 02:10:00,987.9,1011.5,673.3,750.1,1081.3,945.0,5.3,41.2
2017-08-19 03:10:00,959.7,971.7,631.7,737.2,1054.6,902.9,5.3,39.5
2017-08-19 04:10:00,919.5,932.2,601.6,724.3,1046.7,879.0,5.3,37.6
2017-08-19 05:10:00,904.5,914.6,576.8,712.8,1049.4,871.0,5.4,37.7
2017-08-19 06:10:00,830.2,881.6,579.0,706.0,1050.1,842.0,5.3,35.0
2017-08-19 07:10:00,848.8,907.5,592.0,693.7,1066.5,874.5,5.3,37.0
2017-08-19 08:10:00,795.1,972.2,771.4,741.8,1086.0,904.2,5.3,39.7
2017-08-19 09:10:00,850.9,1036.6,853.0,783.0,1094.2,941.9,5.3,41.9
2017-08-19 10:10:00,931.7,1126.8,877.4,799.7,1143.5,989.0,7.2,44.3
2017-08-19 11:10:00,994.6,1181.3,861.7,818.4,1188.4,1004.9,6.1,46.2
2017-08-19 12:10:00,1005.3,1214.8,863.3,809.5,1222.1,1023.8,5.0,47.7
2017-08-19 13:10:00,1025.7,1247.1,923.5,820.0,1225.6,1068.5,8.9,48.1
2017-08-19 14:10:00,1040.3,1240.1,895.4,836.1,1234.7,1055.2,9.5,48.5
2017-08-19 15:10:00,1027.0,1216.4,865.7,816.4,1233.5,1055.7,9.6,47.3
2017-08-19 16:10:00,997.1,1191.8,865.3,800.8,1200.1,1031.5,8.5,46.9
2017-08-19 17:10:00,971.6,1163.3,833.6,778.1,1176.6,998.8,5.0,46.5
2017-08-19 18:10:00,993.9,1178.6,825.8,767.8,1162.1,993.0,5.0,47.5
2017-08-19 19:10:00,1060.6,1209.0,869.9,810.4,1167.9,1037.2,9.8,51.6
2017-08-19 20:10:00,1064.7,1206.8,856.1,804.5,1171.4,1040.1,9.7,50.4
2017-08-19 21:10:00,1066.6,1200.2,883.1,801.3,1133.9,1041.2,9.6,50.6
2017-08-19 22:10:00,1051.8,1145.6,873.4,794.7,1097.5,1037.7,5.4,50.2
2017-08-19 23:10:00,994.2,1130.5,899.3,783.8,1080.7,1015.8,5.4,49.5
2017-08-20 00:10:00,1020.4,1074.2,768.6,742.6,1068.5,999.3,5.0,46.5
2017-08-20 01:10:00,1029.7,1011.3,686.2,738.1,1032.5,959.4,5.0,44.6
2017-08-20 02:10:00,986.9,958.3,637.2,720.4,1012.3,920.1,5.0,42.6
2017-08-20 03:10:00,974.3,914.8,564.0,679.9,996.3,904.4,5.0,40.4
2017-08-20 04:10:00,935.1,881.4,568.9,684.6,973.8,878.7,5.0,38.0
2017-08-20 05:10:00,877.6,860.9,567.7,660.5,982.4,873.1,5.0,38.1
2017-08-20 06:10:00,843.4,850.2,574.2,648.0,964.1,851.1,5.0,37.5
2017-08-20 07:10:00,833.0,860.6,580.5,644.4,982.9,857.5,5.0,38.8
2017-08-20 08:10:00,774.9,900.0,667.9,648.9,1004.5,863.2,4.8,40.1
2017-08-20 09:10:00,824.6,978.5,746.9,672.8,1026.4,910.3,4.9,41.1
2017-08-20 10:10:00,838.2,1029.9,829.5,687.2,1017.2,929.6,4.9,43.0
2017-08-20 11:10:00,916.0,1087.8,856.5,720.9,1040.1,963.0,4.9,45.7
2017-08-20 12:10:00,937.7,1136.1,882.4,732.8,1067.9,977.6,4.9,46.4
2017-08-20 13:10:00,985.2,1170.0,881.8,755.7,1089.8,989.9,6.5,47.8
2017-08-20 14:10:00,1005.3,1160.2,842.5,744.2,1079.2,982.3,6.4,46.7
2017-08-20 15:10:00,984.9,1158.6,856.7,749.1,1067.7,963.9,6.1,43.7
2017-08-20 16:10:00,977.1,1135.0,854.6,741.4,1028.6,947.6,6.5,42.9
2017-08-20 17:10:00,981.8,1137.4,840.2,725.4,1015.9,937.1,6.2,44.1
2017-08-20 18:10:00,967.6,1138.6,908.5,740.2,981.9,940.4,6.2,44.9
2017-08-20 19:10:00,1008.7,1169.0,962.1,783.1,999.7,978.8,8.6,48.2
2017-08-20 20:10:00,1040.4,1192.1,958.3,797.6,1007.5,976.2,8.5,48.8
2017-08-20 21:10:00,1043.9,1185.3,961.9,809.8,1034.6,1004.4,8.6,49.6
2017-08-20 22:10:00,1040.3,1150.9,898.0,795.1,1059.7,1010.1,6.3,48.3
2017-08-20 23:10:00,1043.3,1120.3,861.3,751.9,995.8,986.7,6.1,47.7
2017-08-21 00:10:00,946.9,1053.8,858.2,739.5,1000.5,973.6,5.9,44.6
2017-08-21 01:10:00,966.0,992.9,760.3,722.0,964.1,939.7,6.0,41.8
2017-08-21 02:10:00,914.0,937.7,725.2,692.3,951.6,926.7,6.1,40.2
2017-08-21 03:10:00,884.2,895.8,675.8,680.7,929.4,881.8,6.0,37.1
2017-08-21 04:10:00,858.2,876.7,657.4,672.9,930.6,865.7,6.0,36.9
2017-08-21 05:10:00,854.9,861.4,627.2,651.7,912.1,850.4,6.3,37.1
2017-08-21 06:10:00,829.7,852.6,613.0,651.3,913.8,823.8,5.9,34.8
2017-08-21 07:10:00,885.5,947.2,623.7,675.0,1021.4,878.3,6.0,36.2
2017-08-21 08:10:00,1000.4,1145.0,852.1,797.2,1130.1,1006.6,5.9,39.8
2017-08-21 09:10:00,1143.1,1300.5,894.2,843.5,1227.3,1084.3,6.3,42.7
2017-08-21 10:10:00,1180.1,1364.5,926.1,861.2,1258.0,1100.3,6.3,44.4
2017-08-21 11:10:00,1202.6,1430.5,990.8,889.0,1271.9,1110.6,9.7,45.0
2017-08-21 12:10:00,1187.7,1412.0,931.7,844.5,1262.2,1086.1,5.0,44.1
2017-08-21 13:10:00,1200.0,1460.7,1050.1,912.2,1298.4,1137.8,9.7,47.5
2017-08-21 14:10:00,1216.2,1479.6,1065.3,938.6,1307.2,1132.6,9.8,47.7
2017-08-21 15:10:00,1210.2,1459.0,1049.9,932.7,1295.6,1127.5,9.7,46.3
2017-08-21 16:10:00,1212.6,1437.5,1013.7,924.1,1302.4,1131.2,9.8,45.6
2017-08-21 17:10:00,1197.1,1379.8,903.2,856.3,1273.4,1097.2,5.9,46.3
2017-08-21 18:10:00,1193.5,1352.7,899.6,863.5,1244.5,1078.9,5.9,48.3
2017-08-21 19:10:00,1198.1,1365.4,963.4,897.7,1262.0,1115.5,6.1,51.0
2017-08-21 19:50:00,1201.4,1343.4,925.1,881.4,1257.8,1114.1,5.9,51.3
2017-08-21 20:10:00,1199.5,1340.0,910.1,871.1,1256.6,1109.6,5.9,51.4
2017-08-21 21:10:00,1196.1,1291.2,898.0,846.3,1182.9,1095.7,5.9,49.7
2017-08-21 21:20:00,1196.1,1291.2,898.0,846.3,1182.9,1095.7,5.9,49.7
2017-08-21 22:10:00,1169.7,1238.0,895.8,831.0,1131.1,1083.4,3.7,47.9
2017-08-21 23:10:00,1158.9,1187.2,863.5,838.8,1112.8,1066.6,3.4,45.9
2017-08-22 00:10:00,1079.4,1105.1,822.8,797.0,1064.7,1025.9,3.4,42.4
2017-08-22 01:10:00,1024.7,1051.9,760.3,765.9,1056.4,987.0,3.4,40.0
2017-08-22 02:10:00,962.1,994.2,701.6,740.3,1051.2,945.8,3.4,38.0
2017-08-22 03:10:00,929.7,955.3,659.6,724.9,1050.1,926.1,3.4,36.5
2017-08-22 04:10:00,882.3,916.3,613.3,695.0,1037.8,889.9,3.4,35.6
2017-08-22 05:10:00,891.6,895.3,572.7,686.4,1042.2,892.2,3.4,36.0
2017-08-22 06:10:00,889.9,882.5,574.0,702.8,1019.6,865.9,3.4,35.6
2017-08-22 07:10:00,928.1,926.9,580.8,718.2,1044.9,879.1,5.6,35.2
2017-08-22 08:10:00,941.0,1051.4,765.5,795.1,1130.0,960.9,7.2,36.2
2017-08-22 09:10:00,1135.5,1256.7,881.7,879.8,1222.9,1071.3,8.1,40.4
2017-08-22 10:10:00,1178.3,1307.0,908.3,878.3,1209.5,1080.1,11.0,41.6
2017-08-22 11:10:00,1198.6,1351.2,960.2,909.1,1220.5,1087.6,11.4,42.8
2017-08-22 12:10:00,1190.6,1348.5,903.2,856.3,1188.1,1047.3,11.4,41.2
2017-08-22 13:10:00,1221.9,1390.6,985.8,911.3,1246.1,1121.9,11.1,41.1
2017-08-22 14:10:00,1225.8,1392.4,1006.5,926.9,1240.3,1123.1,11.0,41.2
2017-08-22 15:10:00,1232.4,1388.2,987.4,927.7,1212.3,1085.1,11.0,42.0
2017-08-22 16:10:00,1223.3,1375.4,966.6,922.1,1237.2,1096.5,8.6,41.7
2017-08-22 17:10:00,1193.6,1328.7,909.2,891.7,1204.0,1052.1,9.0,43.4
2017-08-22 18:10:00,1168.1,1309.4,922.8,888.6,1193.4,1050.2,8.8,44.9
2017-08-22 19:10:00,1195.8,1322.5,917.2,897.3,1191.0,1048.9,8.7,44.1
2017-08-22 20:10:00,1212.1,1308.0,883.8,883.5,1183.8,1051.6,8.2,44.8
2017-08-22 21:10:00,1202.7,1273.1,882.5,867.9,1125.0,1034.6,8.0,42.7
2017-08-22 22:10:00,1108.1,1201.8,879.7,829.0,1092.6,1016.9,8.1,40.9
2017-08-22 23:10:00,1107.0,1175.3,883.9,838.7,1045.3,993.1,8.7,37.9
2017-08-23 00:10:00,1104.5,1112.2,767.0,797.6,1029.9,964.6,8.5,35.5
2017-08-23 01:10:00,1061.4,1044.1,709.1,765.2,992.6,928.5,8.2,33.6
2017-08-23 02:10:00,943.0,979.3,705.6,742.4,1002.4,905.6,8.3,32.0
2017-08-23 03:10:00,885.1,934.4,679.0,724.4,994.7,876.6,7.7,31.1
2017-08-23 04:10:00,863.7,912.2,666.9,713.3,963.9,847.2,8.5,30.2
2017-08-23 05:10:00,837.3,901.5,666.9,691.9,949.7,838.1,8.1,30.5
2017-08-23 06:10:00,820.8,897.7,671.4,692.5,942.4,826.6,12.2,30.0
2017-08-23 07:10:00,874.0,956.4,665.9,710.0,1008.5,861.4,11.2,31.7
2017-08-23 08:10:00,911.0,1080.7,802.2,777.4,1092.8,922.1,9.2,35.1
2017-08-23 09:10:00,1106.5,1259.6,876.2,862.2,1185.4,1017.4,10.7,39.6
2017-08-23 10:10:00,1183.2,1333.5,917.8,888.7,1188.0,1035.5,11.3,42.5
2017-08-23 11:10:00,1227.9,1391.3,947.0,916.3,1237.2,1069.5,9.9,44.7
2017-08-23 12:10:00,1193.0,1354.1,915.3,868.8,1193.0,1044.5,9.7,43.5
2017-08-23 13:10:00,1220.9,1397.0,989.1,908.8,1215.1,1084.4,9.5,44.2
2017-08-23 14:10:00,1229.6,1410.5,985.8,906.8,1214.5,1076.3,8.0,44.3
2017-08-23 15:10:00,1237.0,1400.3,961.5,896.0,1209.7,1077.3,10.1,44.7
2017-08-23 16:10:00,1230.6,1387.1,951.0,881.6,1204.3,1083.6,10.5,44.1
2017-08-23 17:10:00,1209.6,1332.7,892.5,854.2,1179.7,1058.3,6.8,43.5
2017-08-23 18:10:00,1202.0,1311.6,891.8,852.9,1158.9,1050.7,7.1,44.6
2017-08-23 19:10:00,1187.8,1326.1,943.4,857.3,1178.5,1088.3,9.5,47.6
2017-08-23 20:10:00,1168.4,1291.8,930.6,851.4,1159.1,1072.4,5.0,47.5
2017-08-23 21:10:00,1179.9,1261.1,894.3,832.8,1119.5,1058.2,5.0,46.6
2017-08-23 22:10:00,1126.1,1197.9,882.6,801.1,1063.5,1034.0,5.2,44.4
2017-08-23 23:10:00,1075.0,1165.5,879.1,794.0,1070.7,1027.3,5.2,43.1
2017-08-24 00:10:00,1018.4,1095.8,817.6,771.1,1050.9,985.5,5.1,39.7
2017-08-24 01:10:00,977.5,1030.1,772.5,751.1,1011.7,950.2,6.6,36.8
2017-08-24 02:10:00,939.4,971.1,719.5,714.7,978.7,922.9,6.4,35.4
2017-08-24 03:10:00,865.8,922.7,713.5,699.3,965.5,895.1,6.7,34.4
2017-08-24 04:10:00,861.8,905.6,655.6,695.5,965.1,854.6,6.7,33.4
2017-08-24 05:10:00,821.7,884.6,660.8,681.8,971.2,860.3,6.7,33.7
2017-08-24 06:10:00,792.2,881.0,638.0,668.9,985.6,839.5,6.4,32.8
2017-08-24 07:10:00,843.8,964.1,655.3,695.6,1065.2,876.5,6.7,34.7
2017-08-24 08:10:00,914.6,1150.8,868.3,809.0,1181.5,973.1,6.3,37.7
2017-08-24 09:10:00,1096.6,1286.7,905.6,872.5,1235.9,1043.2,6.5,42.2
2017-08-24 10:10:00,1145.1,1352.5,940.7,878.7,1237.6,1053.6,6.1,44.8
2017-08-24 11:10:00,1163.9,1399.7,1017.3,906.8,1251.5,1087.9,8.7,47.0
2017-08-24 12:10:00,1142.4,1381.0,933.3,856.2,1254.2,1054.8,8.7,46.7
2017-08-24 13:10:00,1164.0,1427.0,1091.3,915.1,1239.2,1115.5,13.0,49.9
2017-08-24 14:10:00,1187.8,1429.3,1064.9,914.6,1249.0,1121.9,10.9,46.7
2017-08-24 15:10:00,1179.5,1401.3,1019.2,900.2,1221.4,1077.6,6.4,47.4
2017-08-24 16:10:00,1159.6,1379.4,1022.5,902.1,1208.5,1070.1,6.1,45.3
2017-08-24 17:10:00,1158.5,1337.6,929.8,870.7,1214.7,1057.0,6.2,43.9
2017-08-24 18:10:00,1159.2,1323.7,927.9,873.6,1191.7,1042.6,6.6,45.5
2017-08-24 19:10:00,1157.2,1328.0,943.7,864.1,1180.5,1048.3,5.9,46.9
2017-08-24 20:10:00,1132.0,1299.8,914.5,850.6,1188.2,1043.5,5.9,46.8
2017-08-24 21:10:00,1111.2,1259.9,895.4,801.6,1121.3,1026.2,6.4,46.5
2017-08-24 22:10:00,1035.2,1208.5,907.1,771.4,1077.4,1001.5,6.4,44.7
2017-08-24 23:10:00,993.0,1164.0,889.7,774.8,1085.8,993.4,6.3,42.7
2017-08-25 00:10:00,996.0,1082.8,772.7,743.8,1058.9,967.6,6.3,39.7
2017-08-25 01:10:00,929.8,1030.7,745.0,722.8,1031.7,924.4,9.0,37.6
2017-08-25 02:10:00,836.4,956.0,716.0,690.4,1022.9,902.7,9.2,35.3
2017-08-25 03:10:00,820.9,913.4,680.1,679.4,986.1,868.2,8.0,34.1
2017-08-25 04:10:00,798.2,899.2,672.1,676.2,985.9,855.5,8.4,33.6
2017-08-25 05:10:00,798.0,884.9,667.7,668.7,957.1,844.3,8.3,33.2
2017-08-25 06:10:00,768.5,878.4,669.4,653.9,968.2,849.9,8.3,32.2
2017-08-25 07:10:00,839.5,928.3,640.7,686.4,1022.7,862.1,8.0,34.1
2017-08-25 08:10:00,908.2,1072.8,771.7,755.0,1128.5,951.4,8.1,37.2
2017-08-25 09:10:00,1064.0,1255.9,895.4,842.6,1231.8,1058.8,8.1,41.9
2017-08-25 10:10:00,1088.9,1329.0,927.3,841.9,1286.6,1095.7,8.1,44.3
2017-08-25 11:10:00,1116.9,1381.3,1000.4,870.1,1283.0,1113.2,11.0,46.6
2017-08-25 12:10:00,1111.3,1386.7,927.9,822.8,1296.7,1087.9,7.4,45.9
2017-08-25 13:10:00,1115.4,1415.6,1017.4,858.0,1302.4,1126.2,12.1,47.5
2017-08-25 14:10:00,1126.8,1438.0,1049.8,877.6,1314.2,1140.7,12.4,47.0
2017-08-25 15:10:00,1125.6,1413.8,1019.9,875.5,1298.6,1119.2,12.3,47.7
2017-08-25 16:10:00,1162.9,1403.7,983.6,873.1,1285.8,1115.2,7.0,47.2
2017-08-25 17:10:00,1145.2,1350.2,889.4,836.1,1255.3,1063.9,6.3,46.1
2017-08-25 18:10:00,1132.0,1308.0,895.2,839.6,1218.4,1058.4,6.3,45.8
2017-08-25 19:10:00,1148.1,1302.6,929.5,861.3,1216.9,1086.9,6.3,50.0
2017-08-25 20:10:00,1141.3,1277.8,908.9,838.0,1198.5,1090.2,6.3,49.1
2017-08-25 21:10:00,1108.7,1237.6,885.2,809.8,1156.4,1060.4,6.3,48.8
2017-08-25 22:10:00,1068.3,1196.8,883.6,798.4,1129.9,1047.7,8.1,46.9
2017-08-25 23:10:00,1069.9,1159.3,857.1,806.2,1094.2,1019.6,8.0,44.2
2017-08-26 00:10:00,993.5,1114.2,830.7,792.2,1091.4,976.5,8.8,41.5
2017-08-26 01:10:00,941.9,1045.0,737.8,758.3,1110.0,955.2,8.2,39.4
2017-08-26 02:10:00,936.5,981.5,680.7,728.7,1028.1,905.4,8.0,37.7
2017-08-26 03:10:00,921.7,944.6,666.0,722.1,975.4,868.2,8.0,36.2
2017-08-26 04:10:00,897.4,912.5,663.4,704.1,947.7,865.5,8.7,35.0
2017-08-26 05:10:00,894.3,895.2,624.9,694.2,939.9,844.1,8.5,34.1
2017-08-26 06:10:00,849.3,862.8,614.1,691.3,937.6,821.7,8.3,33.6
2017-08-26 07:10:00,887.1,893.8,588.7,681.5,952.4,827.1,8.4,34.0
2017-08-26 08:10:00,878.5,950.3,700.4,724.4,1000.6,876.9,8.0,35.9
2017-08-26 09:10:00,917.2,1043.4,797.1,764.2,1061.4,936.8,7.8,39.1
2017-08-26 10:10:00,923.8,1102.0,834.6,774.4,1108.7,958.8,8.1,40.1
2017-08-26 11:10:00,970.0,1166.4,871.8,803.9,1134.5,971.7,8.2,42.5
2017-08-26 12:10:00,985.0,1198.2,874.3,815.7,1152.6,963.3,8.2,42.9
2017-08-26 13:10:00,1030.6,1221.4,890.0,831.8,1142.2,975.9,10.7,44.4
2017-08-26 14:10:00,1048.0,1237.1,903.9,844.8,1153.2,990.9,10.7,43.1
2017-08-26 15:10:00,1008.4,1213.5,920.0,854.5,1149.3,976.1,11.0,44.5
2017-08-26 16:10:00,1003.8,1192.9,869.1,828.4,1144.3,959.8,8.0,44.1
2017-08-26 17:10:00,955.1,1168.1,877.3,793.6,1109.9,942.1,6.1,44.7
2017-08-26 18:10:00,974.1,1162.2,882.1,802.1,1085.3,937.2,6.1,45.9
2017-08-26 19:10:00,993.7,1185.1,925.3,842.2,1119.8,974.2,10.8,48.2
2017-08-26 20:10:00,997.3,1179.9,920.6,843.4,1109.5,967.8,10.7,47.0
2017-08-26 21:10:00,1004.1,1181.8,931.0,843.2,1095.6,969.9,10.9,46.8
2017-08-26 22:10:00,1000.6,1172.5,922.0,825.3,1070.6,960.6,11.0,45.6
2017-08-26 23:10:00,938.5,1133.9,913.1,804.5,1060.8,941.2,10.9,43.6
2017-08-27 00:10:00,910.1,1083.0,874.5,790.5,1045.5,926.0,10.9,41.5
2017-08-27 01:10:00,876.8,999.6,763.3,741.9,1015.8,882.2,6.1,38.4
2017-08-27 02:10:00,864.0,956.0,700.2,717.3,1001.0,860.6,6.1,37.5
2017-08-27 03:10:00,867.5,927.2,666.7,706.0,956.4,827.1,6.1,36.4
2017-08-27 04:10:00,869.8,895.3,585.8,693.5,977.5,814.8,6.1,35.5
2017-08-27 05:10:00,876.9,872.9,523.5,677.4,981.1,801.5,6.1,35.8
2017-08-27 06:10:00,851.6,837.2,518.8,667.7,945.9,782.7,6.0,34.9
2017-08-27 07:10:00,873.9,866.2,526.1,672.2,954.6,786.2,6.0,35.9
2017-08-27 08:10:00,836.9,913.0,602.2,673.0,989.4,810.6,6.0,38.0
2017-08-27 09:10:00,804.6,953.8,649.2,682.3,1050.7,835.5,5.9,38.7
2017-08-27 10:10:00,825.4,1036.1,745.9,689.5,1062.0,873.3,6.2,40.6
2017-08-27 11:10:00,848.5,1079.8,804.9,728.3,1078.8,888.1,6.1,42.2
2017-08-27 12:10:00,895.6,1120.8,825.1,725.8,1090.9,929.7,8.2,43.4
2017-08-27 13:10:00,913.3,1146.0,858.5,740.7,1098.1,947.1,8.2,44.4
2017-08-27 14:10:00,917.5,1142.3,865.1,755.6,1096.9,945.0,8.2,44.9
2017-08-27 15:10:00,918.9,1134.2,832.9,740.1,1079.7,920.8,8.3,44.6
2017-08-27 16:10:00,889.1,1109.5,822.2,718.9,1065.4,911.2,6.3,43.3
2017-08-27 17:10:00,873.4,1088.6,822.1,714.8,1062.3,917.0,6.2,43.5
2017-08-27 18:10:00,919.0,1096.0,810.1,723.1,1083.5,953.5,6.2,46.2
2017-08-27 19:10:00,911.4,1121.0,825.2,732.6,1099.1,945.3,10.9,47.6
2017-08-27 20:10:00,948.6,1118.0,808.5,723.6,1081.2,958.5,9.2,47.3
2017-08-27 21:10:00,959.7,1118.0,816.6,743.9,1068.6,945.1,9.5,47.4
2017-08-27 22:10:00,937.4,1103.6,819.2,732.5,1055.6,938.0,7.8,45.9
2017-08-27 23:10:00,914.4,1058.4,817.9,727.4,999.5,910.2,8.3,44.1
2017-08-28 00:10:00,861.4,996.4,738.7,691.9,995.0,872.9,8.0,41.7
2017-08-28 01:10:00,855.5,935.7,677.5,662.3,962.2,866.8,8.4,38.8
2017-08-28 02:10:00,810.0,885.0,634.9,653.7,945.8,821.0,6.2,37.3
2017-08-28 03:10:00,797.7,847.3,558.7,629.1,947.8,797.5,6.2,36.4
2017-08-28 04:10:00,785.8,837.8,546.8,629.9,962.8,798.5,6.2,35.4
2017-08-28 05:10:00,786.0,818.7,518.5,624.6,959.7,792.0,6.2,35.1
2017-08-28 06:10:00,747.0,819.0,526.2,607.9,956.2,775.9,7.9,34.5
2017-08-28 07:10:00,779.7,876.2,568.0,639.5,1010.0,815.6,8.0,34.4
2017-08-28 08:10:00,883.6,1056.5,745.0,745.5,1125.1,921.1,7.6,38.2
2017-08-28 09:10:00,1044.9,1256.0,879.9,827.2,1248.0,1054.0,8.1,43.7
2017-08-28 10:10:00,1061.2,1326.0,929.9,844.3,1298.0,1081.5,8.1,45.4
2017-08-28 11:10:00,1106.0,1385.5,997.6,869.8,1316.2,1127.3,10.8,48.1
2017-08-28 12:10:00,1085.4,1373.4,917.3,817.1,1316.4,1087.8,7.3,48.1
2017-08-28 13:10:00,1113.0,1421.0,1057.8,887.0,1307.2,1132.6,10.9,48.3
2017-08-28 14:10:00,1125.6,1437.9,1083.6,902.3,1311.5,1142.4,10.9,48.9
2017-08-28 15:10:00,1126.2,1425.0,1065.6,894.0,1303.2,1138.4,10.9,48.4
2017-08-28 16:10:00,1125.9,1416.3,1049.7,881.9,1292.5,1134.2,10.9,46.6
2017-08-28 17:10:00,1124.3,1358.5,946.1,842.8,1261.7,1093.4,8.0,45.4
2017-08-28 18:10:00,1123.7,1323.3,915.0,860.0,1243.3,1057.6,6.0,47.0
2017-08-28 19:10:00,1119.7,1311.0,923.8,875.9,1256.7,1069.2,5.9,50.1
2017-08-28 20:10:00,1112.3,1278.2,876.8,855.3,1241.3,1053.6,5.9,49.3
2017-08-28 21:10:00,1088.2,1247.1,878.1,838.2,1195.7,1034.1,5.9,48.6
2017-08-28 22:10:00,1053.0,1201.1,864.4,816.5,1161.7,1022.4,7.5,46.6
2017-08-28 23:10:00,1072.5,1168.1,867.9,817.8,1088.3,1006.8,8.0,43.9
2017-08-29 00:10:00,1014.7,1091.2,797.2,782.3,1055.4,959.7,6.7,40.7
2017-08-29 01:10:00,952.9,1026.7,727.4,758.6,1063.1,926.4,7.0,38.8
2017-08-29 02:10:00,898.2,973.2,701.7,729.9,1028.5,895.5,6.8,36.6
2017-08-29 03:10:00,820.9,934.5,699.2,705.1,1018.7,870.5,6.9,35.6
2017-08-29 04:10:00,798.4,910.1,678.3,698.3,1020.1,861.2,6.7,34.0
2017-08-29 05:10:00,784.2,886.0,643.6,685.1,1018.3,847.4,6.4,33.9
2017-08-29 06:10:00,774.6,895.6,640.0,664.6,1012.0,839.5,6.6,33.6
2017-08-29 07:10:00,791.7,945.9,647.7,669.7,1070.2,866.4,6.6,34.3
2017-08-29 08:10:00,929.8,1154.5,855.2,808.8,1191.9,980.9,6.4,39.0
2017-08-29 09:10:00,1087.9,1306.3,903.4,873.7,1296.5,1071.4,6.8,43.2
2017-08-29 10:10:00,1103.4,1349.6,922.2,881.8,1313.3,1070.7,7.6,44.4
